text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @fpashteen1: sir can u talk about humans instead of chickens 
#ShameOnFIA 
#PTMKohatSitIn 
#PashtunRejectStateTerrorism https://t.co/U9q…",FALSE,0,NA,2018-12-01T10:24:41Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jalalhaqani810,1,TRUE,FALSE,NA,NA
"RT @fpashteen1: why only pashtun and baloch are missing in pakistan whts the reason 
#ShameOnFIA 
#PTMKohatSitIn 
#PashtunRejectStateTerror…",FALSE,0,NA,2018-12-01T10:24:33Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jalalhaqani810,2,TRUE,FALSE,NA,NA
"RT @MahkomAfghan: Denying the fundamental right of freedom of movement to #Pashtun members of #NA, @Aliwazirna50 &amp; @mjdawar shows the discr…",FALSE,0,NA,2018-12-01T10:22:55Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jaani81850414,89,TRUE,FALSE,NA,NA
"why only pashtun and baloch are missing in pakistan whts the reason 
#ShameOnFIA 
#PTMKohatSitIn… https://t.co/PBcz4N4ctj",FALSE,3,NA,2018-12-01T10:22:21Z,TRUE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fpashteen1,2,FALSE,FALSE,NA,NA
RT @Khushal_Khattak: This is not just about @mjdawar and @Aliwazirna50. This is about how this state treats Pashtuns and specially those Pa…,FALSE,0,NA,2018-12-01T10:22:08Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jaani81850414,132,TRUE,FALSE,NA,NA
"RT @khanzamankakar: Ali Wazir &amp; Mohsin Dawar are struggling for peace in Pashtunkhwa. They are anti-war. Imagine if there is no war, how th…",FALSE,0,NA,2018-12-01T10:21:24Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fatimakhan_99,244,TRUE,FALSE,NA,NA
"RT @asif_solangi593: Bill Gates #ShameOnFIA  #WeStandWithFIA  #AdiosColosal  #SindhiCulturalDay  #Teleton2018   Lino
Sindh CultureDAY !!
2…",FALSE,0,NA,2018-12-01T10:21:18Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SehrishAin,5,TRUE,FALSE,NA,NA
"sir can u talk about humans instead of chickens 
#ShameOnFIA 
#PTMKohatSitIn 
#PashtunRejectStateTerrorism https://t.co/U9qC6vqUuu",FALSE,1,NA,2018-12-01T10:21:06Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fpashteen1,1,FALSE,FALSE,NA,NA
RT @khanzamankakar: #ShameOnFIA Shame on civilian puppets of the khakis and shame on those who are still silent. MNAs Ali Wazir &amp; Mohsin Da…,FALSE,0,NA,2018-12-01T10:20:34Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pakhton_wazir,222,TRUE,FALSE,NA,NA
no mam pashtun is only killed abducted and profiled the only thing they can't have in pakistan is justice n equalit… https://t.co/ZFeneDMEAR,FALSE,0,NA,2018-12-01T10:19:29Z,TRUE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fpashteen1,0,FALSE,FALSE,NA,NA
"RT @ismatshahjehan: If PTM leaders were to collect funds for Taliban or supply youth as gun-fodder for strategic depth,@Aliwazirna50 &amp; @mjd…",FALSE,0,NA,2018-12-01T10:17:43Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BibiInvisible,140,TRUE,FALSE,NA,NA
RT @khanzamankakar: #ShameOnFIA Shame on civilian puppets of the khakis and shame on those who are still silent. MNAs Ali Wazir &amp; Mohsin Da…,FALSE,0,NA,2018-12-01T10:17:35Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BibiInvisible,222,TRUE,FALSE,NA,NA
"RT @ShakirKhanWazi3: Its not that Ali wazir and Mohsin Dawar were goin for PTM cause
Its that they are in custody because of PTM
Its that o…",FALSE,0,NA,2018-12-01T10:16:44Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pakhton_wazir,2,TRUE,FALSE,NA,NA
"RT @KhuzifAfghan: 30 Peaceful protester of #PTM has been  arrested in Kohat,
They were protesting for illegal abduction of Walayat Shah a #…",FALSE,0,NA,2018-12-01T10:16:29Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mhassansafdar,2,TRUE,FALSE,NA,NA
RT @Stouryani1: All the workers of PTM are requested to remain peaceful.The atrocities &amp; prejudice with Pashtuns in Pakistan abt which we a…,FALSE,0,NA,2018-12-01T10:15:31Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pakhton_wazir,125,TRUE,FALSE,NA,NA
"RT @KhuzifAfghan: 30 Peaceful protester of #PTM has been  arrested in Kohat,
They were protesting for illegal abduction of Walayat Shah a #…",FALSE,0,NA,2018-12-01T10:14:54Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mehsood_sajid,2,TRUE,FALSE,NA,NA
RT @Karachi_Post: Strongly condemn detention of MNA Mohsin Dawar and Ali Wazir on the instructions of Khalai Makhlooq. These actions are pu…,FALSE,0,NA,2018-12-01T10:13:42Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sahilseaview,4,TRUE,FALSE,NA,NA
"RT @Aliwazirna50: Thanks to all for your support and solidarity  around the glob.
..............
And You! تورمخیہ
We will not surrendered a…",FALSE,0,NA,2018-12-01T10:13:39Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KarimTharakai,866,TRUE,FALSE,NA,NA
"RT @Aliwazirna50: Thanks to all for your support and solidarity  around the glob.
..............
And You! تورمخیہ
We will not surrendered a…",FALSE,0,NA,2018-12-01T10:12:54Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zindaorakzai,866,TRUE,FALSE,NA,NA
"30 Peaceful protester of #PTM has been  arrested in Kohat,
They were protesting for illegal abduction of Walayat Sh… https://t.co/AvUhyka7eC",FALSE,2,NA,2018-12-01T10:12:12Z,TRUE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KhuzifAfghan,2,FALSE,FALSE,NA,NA
