text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @Rafi_AAA: Looks like Manzoor Pashteen was winning.... good job folks! https://t.co/JGvqyp8yDS,FALSE,0,NA,2018-12-08T17:57:12Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmbreenKanwal1,13,TRUE,FALSE,NA,NA
RT @FarhatullahB: Chairman ppp BBZ in meeting with CM Sindh talking about thoughtless decision to expel Manzoor Pashteen from Sindh. Let’s…,FALSE,0,NA,2018-12-08T17:56:57Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChacharFayaz,141,TRUE,FALSE,NA,NA
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T17:56:40Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChacharFayaz,444,TRUE,FALSE,NA,NA
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T17:56:24Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sajjaddawar,444,TRUE,FALSE,NA,NA
"RT @RehamKhan1: Oh so it means Manzoor Pashteen won with a huge margin &amp; we can't possibly allow that.
😎 https://t.co/yPuw4TNbQT",FALSE,0,NA,2018-12-08T17:55:49Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ak_pashteen,54,TRUE,FALSE,NA,NA
@ImaanZHazir Shame on pashteen shame on ppp shame on u ez,FALSE,0,ImaanZHazir,2018-12-08T17:55:22Z,FALSE,1.07138E+18,1.07146E+18,362746534,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",saleh_muhanad,0,FALSE,FALSE,NA,NA
Notification of Sindh Govt withdrawing its previous order of imposing “complete ban on the entry of Manzoor Pashtee… https://t.co/zfCCTX0l9K,FALSE,1,NA,2018-12-08T17:55:17Z,TRUE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IhsanTipu,0,FALSE,FALSE,NA,NA
Notification withdrawing earlier order expelling Manzoor Pashteen from province issued by Sindh government tonight. https://t.co/dxkVwWhnAF,FALSE,731,NA,2018-12-08T17:55:10Z,FALSE,NA,1.07146E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",FarhatullahB,197,FALSE,FALSE,NA,NA
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T17:54:53Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nosherwan4,444,TRUE,FALSE,NA,NA
"RT @MirMAKOfficial: Mohsin’s Last Name Is Not DAWAR. It is JAVED. So it is not #MohsinDawar it’s Mohsin Javed. 

Ali’s last name is not Waz…",FALSE,0,NA,2018-12-08T17:54:36Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Haider06418003,177,TRUE,FALSE,NA,NA
